order_id,customer_id,order_date,region,gross_amount,tax_rate,discount_code,order_status
ORD-5574,5375,2025-12-08,LATAM,365.67,0.08,WELCOME,cancelled
ORD-5575,5259,2025-12-15,EMEA,174.47,0.08,SAVE10,cancelled
ORD-5576,5399,2025-10-21,EMEA,384.42,0.08,,completed
ORD-5577,5380,2025-02-22,North America,225.29,0.08,SAVE10,returned
ORD-5578,5249,2025-04-27T00:00:00,North America,35.57,0.08,,cancelled
ORD-5579,5368,2025-07-11,,47.17,0.08,,returned
ORD-5580,5061,2025-12-18,North America,487.45,0.08,,returned
ORD-5581,5464,2025-05-01,EMEA,369.15,0.08,,pending
ORD-5582,5392,2025-04-14,North America,113.58,0.08,WELCOME,returned
ORD-5583,5423,2025-10-27,North America,218.87,0.08,,completed
ORD-5584,5179,2025-10-15,EMEA,330.55,0.08,,pending
ORD-5585,5128,2025-02-26,EMEA,253.68,0.08,,cancelled
ORD-5586,5450,2025-03-30,,101.97,0.08,,returned
ORD-5587,5238,2025-01-14,,396.18,0.08,WELCOME,returned
ORD-5588,5362,2025-06-24T00:00:00,APAC,145.74,0.08,,cancelled
ORD-5589,5237,2025-09-06,APAC,437.65,0.08,,pending
ORD-5590,5304,2025-12-20,North America,426.47,0.08,,cancelled
ORD-5591,5445,2025-01-09,LATAM,279.8,0.08,,returned
ORD-5592,5184,2025-10-12,EMEA,271.87,0.08,,returned
ORD-5593,5000,2025-04-02,North America,378.46,0.08,,returned
ORD-5594,5056,2025-10-02,LATAM,393.74,0.08,,completed
ORD-5595,5029,2025-05-06,North America,356.93,0.08,,returned
ORD-5596,5237,2025-03-08,EMEA,300.54,0.08,,cancelled
ORD-5597,5359,2025-01-06,LATAM,452.36,0.08,,cancelled
ORD-5598,5133,2025-12-06T00:00:00,APAC,35.35,0.08,SAVE10,pending
ORD-5599,5331,2025-04-02,,101.55,0.08,,cancelled
ORD-5600,5386,2025-10-19,North America,499.63,0.08,WELCOME,cancelled
ORD-5601,5377,2025-03-23,EMEA,483.9,0.08,,returned
ORD-5602,5500,2025-11-20,APAC,88.06,0.08,WELCOME,cancelled
ORD-5603,5304,2025-06-21,LATAM,356.28,0.08,WELCOME,returned
ORD-5604,5041,2025-04-06,North America,23.75,0.08,,returned
ORD-5605,5443,2025-01-29,APAC,403.83,0.08,,cancelled
ORD-5606,5243,2025-08-05,EMEA,141.27,0.08,,returned
ORD-5607,5256,2025-06-07,APAC,371.61,0.08,WELCOME,returned
ORD-5608,5044,2025-03-30T00:00:00,EMEA,40.86,0.08,,completed
ORD-5609,5063,2025-02-26,North America,367.58,0.08,,cancelled
ORD-5610,5242,2025-01-22,,53.78,0.08,SAVE10,returned
ORD-5611,5008,2025-01-19,APAC,254.33,0.08,,cancelled
ORD-5612,5173,2025-08-09,North America,248.27,0.08,SAVE10,pending
ORD-5613,5408,2025-06-29,North America,440.18,0.08,WELCOME,pending
ORD-5614,5500,2025-08-25,LATAM,417.32,0.08,,pending
ORD-5615,5332,2025-09-26,North America,215.07,0.08,WELCOME,returned
ORD-5616,5377,2025-12-25,North America,247.81,0.08,,cancelled
ORD-5617,5415,2025-03-25,,269.29,0.08,WELCOME,returned
ORD-5618,5380,2025-06-02T00:00:00,APAC,48.79,0.08,,completed
ORD-5619,5132,2025-11-19,APAC,200.41,0.08,,returned
ORD-5620,5018,2025-01-29,LATAM,454.66,0.08,,returned
ORD-5621,5324,2025-03-18,LATAM,333.6,0.08,SAVE10,completed
ORD-5622,5460,2025-08-25,,225.63,0.08,,pending
ORD-5623,5312,2025-10-22,APAC,370.09,0.08,,pending
ORD-5624,5261,2025-09-23,,430.79,0.08,,completed
ORD-5625,5298,2025-08-28,LATAM,137.89,0.08,SAVE10,completed
ORD-5626,5057,2025-06-14,APAC,265.43,0.08,WELCOME,cancelled
ORD-5627,5062,2025-11-26,LATAM,107.44,0.08,,cancelled
ORD-5628,5338,2025-08-16T00:00:00,EMEA,212.22,0.08,,cancelled
ORD-5629,5251,2025-03-22,APAC,29.39,0.08,,cancelled
ORD-5630,5499,2025-10-05,North America,474.86,0.08,SAVE10,pending
ORD-5631,5055,2025-10-15,North America,438.54,0.08,SAVE10,returned
ORD-5632,5308,2025-05-10,LATAM,221.61,0.08,,returned
ORD-5633,5367,2025-12-09,North America,356.26,0.08,WELCOME,completed
ORD-5634,5263,2025-11-23,LATAM,136.08,0.08,,completed
ORD-5635,5044,2025-04-24,,411.71,0.08,,pending
ORD-5636,5089,2025-12-07,LATAM,76.4,0.08,,returned
ORD-5637,5470,2025-08-14,,438.14,0.08,,returned
ORD-5638,5248,2025-06-29T00:00:00,EMEA,138.72,0.08,SAVE10,pending
ORD-5639,5248,2025-10-22,EMEA,124.61,0.08,SAVE10,pending
ORD-5640,5286,2025-11-28,LATAM,391.92,0.08,WELCOME,completed
ORD-5641,5477,2025-01-20,APAC,150.54,0.08,,returned
ORD-5642,5062,2025-04-26,,109.99,0.08,SAVE10,returned
ORD-5643,5013,2025-03-28,APAC,204.1,0.08,,pending
ORD-5644,5094,2025-11-17,,320.58,0.08,,returned
ORD-5645,5292,2025-05-12,,432.71,0.08,,pending
ORD-5646,5301,2025-03-19,EMEA,396.24,0.08,WELCOME,pending
ORD-5647,5116,2025-02-22,LATAM,148.01,0.08,,cancelled
ORD-5648,5427,2025-07-08T00:00:00,EMEA,232.15,0.08,SAVE10,pending
ORD-5649,5145,2025-05-09,APAC,394.25,0.08,WELCOME,cancelled
ORD-5650,5263,2025-10-22,APAC,34.01,0.08,SAVE10,cancelled
ORD-5651,5073,2025-09-15,,306.64,0.08,,returned
ORD-5652,5187,2025-05-09,EMEA,141.85,0.08,SAVE10,completed
ORD-5653,5309,2025-05-26,LATAM,92.13,0.08,WELCOME,returned
ORD-5654,5140,2025-01-23,,122.12,0.08,,cancelled
ORD-5655,5055,2025-07-18,EMEA,216.35,0.08,,pending
ORD-5656,5230,2025-01-12,LATAM,425.64,0.08,SAVE10,pending
ORD-5657,5020,2025-06-07,North America,239.22,0.08,WELCOME,pending
ORD-5658,5227,2025-05-03T00:00:00,EMEA,28.62,0.08,,cancelled
ORD-5659,5218,2025-06-23,EMEA,226.6,0.08,,returned
ORD-5660,5073,2025-07-21,EMEA,180.97,0.08,WELCOME,completed
ORD-5661,5133,2025-09-15,EMEA,497.83,0.08,,returned
ORD-5662,5280,2025-10-05,EMEA,378.69,0.08,SAVE10,cancelled
ORD-5663,5053,2025-03-07,EMEA,95.9,0.08,,pending
ORD-5664,5336,2025-12-27,,141.95,0.08,,pending
ORD-5665,5310,2025-04-22,,168.39,0.08,WELCOME,returned
ORD-5666,5020,2025-06-06,North America,317.2,0.08,,completed
ORD-5667,5159,2025-06-16,EMEA,227.24,0.08,SAVE10,pending
ORD-5668,5158,2025-12-14T00:00:00,EMEA,131.1,0.08,WELCOME,pending
ORD-5669,5175,2025-04-27,EMEA,414.0,0.08,SAVE10,cancelled
ORD-5670,5209,2025-11-30,,462.25,0.08,,returned
ORD-5671,5238,2025-10-27,APAC,469.61,0.08,,completed
ORD-5672,5267,2025-11-21,,322.15,0.08,,pending
ORD-5673,5075,2025-02-09,LATAM,310.91,0.08,,completed
ORD-5674,5335,2025-05-13,EMEA,60.51,0.08,WELCOME,pending
ORD-5675,5220,2025-07-06,EMEA,360.2,0.08,WELCOME,returned
ORD-5676,5258,2025-05-25,APAC,156.79,0.08,,completed
ORD-5677,5319,2025-03-30,North America,20.07,0.08,,completed
ORD-5678,5306,2025-01-10T00:00:00,LATAM,380.8,0.08,SAVE10,pending
ORD-5679,5447,2025-05-08,EMEA,186.4,0.08,,returned
ORD-5680,5111,2025-01-15,LATAM,224.27,0.08,,pending
ORD-5681,5052,2025-06-04,LATAM,320.37,0.08,SAVE10,cancelled
ORD-5682,5068,2025-01-21,North America,182.09,0.08,WELCOME,completed
ORD-5683,5393,2025-08-26,,490.28,0.08,SAVE10,completed
ORD-5684,5103,2025-02-13,North America,354.98,0.08,SAVE10,completed
ORD-5685,5150,2025-09-17,North America,233.91,0.08,,returned
ORD-5686,5175,2025-07-23,,59.61,0.08,,completed
ORD-5687,5378,2025-12-13,North America,470.54,0.08,,cancelled
ORD-5688,5370,2025-11-09T00:00:00,APAC,272.61,0.08,WELCOME,returned
ORD-5689,5466,2025-09-25,EMEA,333.11,0.08,,completed
ORD-5690,5324,2025-10-31,,292.97,0.08,SAVE10,completed
ORD-5691,5467,2025-04-09,EMEA,61.65,0.08,WELCOME,cancelled
ORD-5692,5384,2025-02-09,APAC,300.72,0.08,WELCOME,returned
ORD-5693,5114,2025-12-20,APAC,160.02,0.08,WELCOME,pending
ORD-5694,5306,2025-05-23,,42.51,0.08,WELCOME,cancelled
ORD-5695,5079,2025-04-16,APAC,484.35,0.08,SAVE10,returned
ORD-5696,5156,2025-05-05,,372.95,0.08,,returned
ORD-5697,5467,2025-12-05,EMEA,40.56,0.08,WELCOME,cancelled
ORD-5698,5159,2025-06-23T00:00:00,LATAM,199.6,0.08,,cancelled
ORD-5699,5023,2025-05-28,APAC,231.0,0.08,SAVE10,pending
ORD-5700,5080,2025-07-17,EMEA,428.97,0.08,SAVE10,cancelled
ORD-5701,5397,2025-11-02,,150.27,0.08,SAVE10,completed
ORD-5702,5321,2025-06-02,APAC,98.27,0.08,WELCOME,cancelled
ORD-5703,5267,2025-11-04,LATAM,55.47,0.08,,cancelled
ORD-5704,5447,2025-11-22,North America,492.63,0.08,,completed
ORD-5705,5185,2025-11-30,EMEA,49.52,0.08,,cancelled
ORD-5706,5492,2025-11-06,North America,84.88,0.08,WELCOME,cancelled
ORD-5707,5372,2025-12-10,,461.44,0.08,,pending
ORD-5708,5089,2025-02-12T00:00:00,North America,362.88,0.08,,returned
ORD-5709,5472,2025-02-07,EMEA,342.45,0.08,,returned
ORD-5710,5477,2025-01-07,,187.5,0.08,,returned
ORD-5711,5068,2025-03-09,North America,170.3,0.08,,cancelled
ORD-5712,5253,2025-09-20,LATAM,150.45,0.08,SAVE10,returned
ORD-5713,5083,2025-01-01,APAC,56.01,0.08,SAVE10,pending
ORD-5714,5097,2025-03-03,LATAM,84.9,0.08,,cancelled
ORD-5715,5463,2025-08-01,APAC,287.92,0.08,,cancelled
ORD-5716,5293,2025-08-26,North America,414.76,0.08,,returned
ORD-5717,5062,2025-03-12,EMEA,217.23,0.08,SAVE10,pending
ORD-5718,5087,2025-09-12T00:00:00,,200.73,0.08,,pending
ORD-5719,5015,2025-08-20,,279.41,0.08,WELCOME,pending
ORD-5720,5118,2025-05-03,EMEA,411.58,0.08,,completed
ORD-5721,5197,2025-07-02,APAC,111.11,0.08,,cancelled
ORD-5722,5462,2025-07-06,APAC,109.65,0.08,,returned
ORD-5723,5181,2025-06-25,EMEA,281.91,0.08,,returned
ORD-5724,5217,2025-01-15,,401.52,0.08,,pending
ORD-5725,5067,2025-07-03,EMEA,424.32,0.08,,pending
ORD-5726,5069,2025-01-21,EMEA,390.97,0.08,,returned
ORD-5727,5217,2025-12-04,APAC,300.51,0.08,SAVE10,cancelled
ORD-5728,5458,2025-04-29T00:00:00,APAC,45.27,0.08,,pending
ORD-5729,5369,2025-09-26,LATAM,114.13,0.08,,pending
ORD-5730,5422,2025-12-15,North America,434.54,0.08,,completed
ORD-5731,5106,2025-06-15,North America,483.74,0.08,WELCOME,completed
ORD-5732,5087,2025-07-10,EMEA,176.82,0.08,,pending
ORD-5733,5084,2025-10-13,APAC,414.61,0.08,,completed
ORD-5734,5405,2025-05-28,LATAM,247.51,0.08,,completed
ORD-5735,5155,2025-04-15,LATAM,74.54,0.08,,pending
ORD-5736,5339,2025-02-13,North America,172.97,0.08,SAVE10,completed
ORD-5737,5334,2025-07-10,,323.19,0.08,,completed
ORD-5738,5282,2025-03-09T00:00:00,EMEA,23.12,0.08,,returned
ORD-5739,5330,2025-12-04,North America,211.66,0.08,,completed
ORD-5740,5311,2025-12-15,APAC,143.54,0.08,,pending
ORD-5741,5245,2025-08-23,LATAM,443.5,0.08,,returned
ORD-5742,5363,2025-06-02,North America,102.25,0.08,,cancelled
ORD-5743,5401,2025-11-25,North America,35.51,0.08,,completed
ORD-5744,5191,2025-03-04,APAC,275.98,0.08,,completed
ORD-5745,5121,2025-03-27,North America,468.26,0.08,,cancelled
ORD-5746,5012,2025-05-21,North America,320.9,0.08,WELCOME,completed
ORD-5747,5350,2025-05-26,APAC,221.06,0.08,,pending
ORD-5748,5094,2025-06-25T00:00:00,North America,179.09,0.08,,returned
ORD-5749,5301,2025-10-11,North America,266.26,0.08,WELCOME,returned
ORD-5750,5474,2025-03-06,LATAM,466.47,0.08,,completed
ORD-5751,5007,2025-10-20,LATAM,75.92,0.08,,cancelled
ORD-5752,5189,2025-01-27,APAC,60.79,0.08,WELCOME,completed
ORD-5753,5223,2025-10-31,,243.96,0.08,,returned
ORD-5754,5069,2025-05-18,,235.11,0.08,,cancelled
ORD-5755,5128,2025-02-28,North America,189.63,0.08,WELCOME,completed
ORD-5756,5072,2025-04-29,EMEA,407.4,0.08,,completed
ORD-5757,5030,2025-07-16,APAC,172.39,0.08,,cancelled
ORD-5758,5102,2025-04-19T00:00:00,LATAM,154.23,0.08,,cancelled
ORD-5759,5496,2025-07-13,,336.85,0.08,WELCOME,pending
ORD-5760,5332,2025-02-17,LATAM,102.26,0.08,,pending
ORD-5761,5021,2025-08-09,LATAM,183.28,0.08,,completed
ORD-5762,5328,2025-01-15,North America,181.32,0.08,,cancelled
ORD-5763,5073,2025-01-12,North America,120.93,0.08,SAVE10,returned
ORD-5764,5162,2025-10-04,APAC,202.34,0.08,,pending
ORD-5765,5089,2025-02-16,EMEA,440.12,0.08,,returned
ORD-5766,5493,2025-11-05,LATAM,350.68,0.08,,completed
ORD-5767,5379,2025-07-09,LATAM,199.15,0.08,,completed
ORD-5768,5302,2025-11-09T00:00:00,EMEA,95.36,0.08,,completed
ORD-5769,5456,2025-02-24,,472.63,0.08,WELCOME,returned
ORD-5770,5000,2025-01-07,North America,53.27,0.08,,returned
ORD-5771,5022,2025-11-19,,434.0,0.08,SAVE10,pending
ORD-5772,5361,2025-05-13,EMEA,208.94,0.08,WELCOME,pending
ORD-5773,5370,2025-05-06,APAC,413.38,0.08,SAVE10,returned
ORD-5774,5059,2025-06-26,APAC,268.99,0.08,WELCOME,completed
ORD-5775,5362,2025-02-12,LATAM,200.34,0.08,WELCOME,returned
ORD-5776,5122,2025-04-19,,322.14,0.08,,returned
ORD-5777,5000,2025-07-27,North America,333.92,0.08,,pending
ORD-5778,5311,2025-05-10T00:00:00,EMEA,493.85,0.08,,cancelled
ORD-5779,5309,2025-03-10,APAC,457.33,0.08,,pending
ORD-5780,5292,2025-07-18,APAC,226.4,0.08,SAVE10,cancelled
ORD-5781,5332,2025-03-23,,310.84,0.08,,pending
ORD-5782,5101,2025-12-24,,106.69,0.08,SAVE10,pending
ORD-5783,5238,2025-04-21,,300.55,0.08,SAVE10,pending
ORD-5784,5048,2025-12-13,LATAM,128.98,0.08,,cancelled
ORD-5785,5426,2025-04-27,EMEA,189.58,0.08,,pending
ORD-5786,5371,2025-02-04,,298.54,0.08,SAVE10,pending
ORD-5787,5075,2025-08-05,APAC,263.98,0.08,,pending
ORD-5788,5370,2025-05-31T00:00:00,APAC,210.17,0.08,SAVE10,returned
ORD-5789,5489,2025-12-24,APAC,472.44,0.08,,cancelled
ORD-5790,5162,2025-01-16,APAC,193.45,0.08,,pending
ORD-5791,5227,2025-08-22,EMEA,471.18,0.08,,completed
ORD-5792,5083,2025-12-09,North America,448.72,0.08,,returned
ORD-5793,5350,2025-03-15,EMEA,143.15,0.08,WELCOME,returned
ORD-5794,5006,2025-11-24,LATAM,474.43,0.08,,returned
ORD-5795,5248,2025-02-26,EMEA,472.83,0.08,,cancelled
ORD-5796,5425,2025-01-31,North America,32.79,0.08,,pending
ORD-5797,5276,2025-03-06,APAC,296.14,0.08,,completed
ORD-5798,5383,2025-02-27T00:00:00,APAC,67.07,0.08,,cancelled
ORD-5799,5315,2025-05-20,APAC,58.26,0.08,,completed
ORD-5800,5384,2025-09-04,,194.89,0.08,WELCOME,completed
ORD-5801,5432,2025-05-26,North America,488.95,0.08,,cancelled
ORD-5802,5490,2025-10-08,LATAM,116.69,0.08,,completed
ORD-5803,5170,2025-07-29,EMEA,221.28,0.08,SAVE10,pending
ORD-5804,5311,2025-01-18,North America,169.2,0.08,,cancelled
ORD-5805,5135,2025-04-17,EMEA,230.06,0.08,WELCOME,cancelled
ORD-5806,5228,2025-07-23,North America,207.47,0.08,,pending
ORD-5807,5220,2025-02-15,LATAM,87.81,0.08,SAVE10,returned
ORD-5808,5465,2025-03-04T00:00:00,APAC,220.74,0.08,SAVE10,completed
ORD-5809,5091,2025-10-29,North America,49.57,0.08,,cancelled
ORD-5810,5000,2025-01-18,LATAM,43.75,0.08,,pending
ORD-5811,5234,2025-05-22,,461.32,0.08,SAVE10,returned
ORD-5812,5474,2025-09-25,LATAM,314.0,0.08,WELCOME,pending
ORD-5813,5288,2025-08-23,LATAM,133.22,0.08,,cancelled
ORD-5814,5469,2025-09-13,EMEA,407.19,0.08,SAVE10,completed
ORD-5815,5390,2025-05-25,APAC,102.5,0.08,WELCOME,pending
ORD-5816,5062,2025-06-22,North America,93.01,0.08,,cancelled
ORD-5817,5205,2025-07-06,APAC,392.51,0.08,SAVE10,completed
ORD-5818,5370,2025-09-04T00:00:00,EMEA,393.56,0.08,,returned
ORD-5819,5127,2025-01-19,EMEA,421.84,0.08,SAVE10,completed
ORD-5820,5244,2025-03-28,,227.91,0.08,,pending
ORD-5821,5442,2025-12-02,,243.41,0.08,,returned
ORD-5822,5480,2025-10-13,,147.4,0.08,,cancelled
ORD-5823,5328,2025-09-29,EMEA,26.43,0.08,,completed
ORD-5824,5275,2025-05-23,North America,447.6,0.08,,cancelled
ORD-5825,5292,2025-01-08,,363.3,0.08,,completed
ORD-5826,5499,2025-03-03,,177.97,0.08,WELCOME,cancelled
ORD-5827,5056,2025-06-10,North America,35.49,0.08,SAVE10,returned
ORD-5828,5191,2025-02-05T00:00:00,,167.66,0.08,,cancelled
ORD-5829,5024,2025-05-05,LATAM,247.22,0.08,,returned
ORD-5830,5214,2025-08-03,,453.81,0.08,,returned
ORD-5831,5282,2025-07-22,North America,63.14,0.08,,returned
ORD-5832,5002,2025-12-30,APAC,249.41,0.08,WELCOME,returned
ORD-5833,5232,2025-07-10,LATAM,287.34,0.08,WELCOME,pending
ORD-5834,5375,2025-06-19,LATAM,62.84,0.08,,cancelled
ORD-5835,5327,2025-01-16,EMEA,54.17,0.08,SAVE10,cancelled
ORD-5836,5002,2025-05-10,,106.96,0.08,,returned
ORD-5837,5147,2025-07-02,North America,169.26,0.08,SAVE10,pending
ORD-5838,5262,2025-08-16T00:00:00,APAC,172.69,0.08,SAVE10,returned
ORD-5839,5362,2025-01-14,,279.0,0.08,WELCOME,returned
ORD-5840,5443,2025-11-22,EMEA,320.29,0.08,,completed
ORD-5841,5270,2025-01-25,APAC,287.48,0.08,,returned
ORD-5842,5180,2025-01-15,LATAM,168.32,0.08,WELCOME,returned
ORD-5843,5449,2025-03-04,EMEA,43.33,0.08,,returned
ORD-5844,5154,2025-10-15,LATAM,322.05,0.08,WELCOME,cancelled
ORD-5845,5486,2025-05-09,APAC,361.18,0.08,,returned
ORD-5846,5318,2025-07-10,LATAM,52.4,0.08,,pending
ORD-5847,5006,2025-06-19,APAC,434.08,0.08,,returned
ORD-5848,5417,2025-01-24T00:00:00,North America,295.21,0.08,WELCOME,pending
ORD-5849,5068,2025-02-17,,337.49,0.08,,pending
ORD-5850,5086,2025-12-10,LATAM,151.94,0.08,,returned
ORD-5851,5299,2025-04-17,EMEA,90.42,0.08,,completed
ORD-5852,5454,2025-03-31,APAC,282.52,0.08,SAVE10,returned
ORD-5853,5051,2025-01-07,,381.66,0.08,WELCOME,completed
ORD-5854,5480,2025-05-02,APAC,338.15,0.08,SAVE10,pending
ORD-5855,5045,2025-08-16,North America,383.37,0.08,,pending
ORD-5856,5134,2025-02-17,APAC,128.18,0.08,,returned
ORD-5857,5442,2025-01-14,North America,481.5,0.08,,pending
ORD-5858,5298,2025-04-10T00:00:00,North America,469.81,0.08,,cancelled
ORD-5859,5017,2025-10-25,APAC,387.67,0.08,,returned
ORD-5860,5126,2025-03-22,EMEA,386.22,0.08,SAVE10,cancelled
ORD-5861,5251,2025-01-10,LATAM,247.24,0.08,,cancelled
ORD-5862,5065,2025-10-21,LATAM,108.83,0.08,SAVE10,pending
ORD-5863,5489,2025-04-17,,489.2,0.08,,cancelled
ORD-5864,5386,2025-02-26,APAC,489.22,0.08,WELCOME,completed
ORD-5865,5018,2025-03-28,North America,215.7,0.08,,pending
ORD-5866,5333,2025-01-30,EMEA,416.39,0.08,WELCOME,returned
ORD-5867,5175,2025-03-09,LATAM,374.2,0.08,,completed
ORD-5868,5374,2025-05-16T00:00:00,LATAM,155.09,0.08,WELCOME,completed
ORD-5869,5264,2025-01-28,EMEA,249.73,0.08,,cancelled
ORD-5870,5405,2025-05-24,APAC,305.24,0.08,WELCOME,pending
ORD-5871,5352,2025-03-13,,131.66,0.08,SAVE10,pending
ORD-5872,5425,2025-04-16,EMEA,172.48,0.08,SAVE10,completed
ORD-5873,5271,2025-07-11,EMEA,143.77,0.08,SAVE10,completed
ORD-5874,5344,2025-10-01,EMEA,102.96,0.08,WELCOME,pending
ORD-5875,5142,2025-06-19,LATAM,136.76,0.08,WELCOME,pending
ORD-5876,5101,2025-12-27,,424.17,0.08,,returned
ORD-5877,5158,2025-05-10,North America,282.9,0.08,SAVE10,pending
ORD-5878,5073,2025-10-11T00:00:00,LATAM,137.5,0.08,,completed
ORD-5879,5043,2025-10-29,EMEA,204.81,0.08,WELCOME,returned
ORD-5880,5247,2025-06-25,APAC,336.75,0.08,,completed
ORD-5881,5259,2025-08-17,,31.19,0.08,SAVE10,cancelled
ORD-5882,5064,2025-12-07,North America,498.53,0.08,,cancelled
ORD-5883,5190,2025-08-13,North America,272.87,0.08,SAVE10,pending
ORD-5884,5395,2025-01-01,LATAM,144.18,0.08,WELCOME,completed
ORD-5885,5135,2025-10-06,,30.42,0.08,SAVE10,returned
ORD-5886,5215,2025-05-23,LATAM,296.79,0.08,,cancelled
ORD-5887,5288,2025-06-23,EMEA,304.03,0.08,,returned
ORD-5888,5302,2025-01-26T00:00:00,APAC,489.33,0.08,,completed
ORD-5889,5084,2025-08-15,,421.63,0.08,,completed
ORD-5890,5129,2025-05-26,,179.99,0.08,WELCOME,cancelled
ORD-5891,5454,2025-07-30,LATAM,464.42,0.08,SAVE10,cancelled
ORD-5892,5162,2025-05-27,LATAM,97.13,0.08,SAVE10,returned
ORD-5893,5398,2025-04-08,North America,284.26,0.08,,completed
ORD-5894,5199,2025-04-18,APAC,375.78,0.08,WELCOME,completed
ORD-5895,5228,2025-10-04,EMEA,108.73,0.08,,cancelled
ORD-5896,5255,2025-10-24,EMEA,176.15,0.08,,completed
ORD-5897,5119,2025-05-17,North America,248.76,0.08,,cancelled
ORD-5898,5149,2025-11-12T00:00:00,APAC,71.9,0.08,,returned
ORD-5899,5219,2025-10-04,LATAM,196.95,0.08,,returned
ORD-5900,5286,2025-09-04,EMEA,65.32,0.08,,returned
ORD-5901,5123,2025-05-05,North America,373.96,0.08,,cancelled
ORD-5902,5085,2025-08-27,EMEA,138.48,0.08,SAVE10,pending
ORD-5903,5027,2025-03-25,APAC,255.02,0.08,WELCOME,cancelled
ORD-5904,5102,2025-08-19,APAC,44.73,0.08,,pending
ORD-5905,5337,2025-04-25,,178.74,0.08,WELCOME,completed
ORD-5906,5436,2025-01-07,North America,346.32,0.08,,cancelled
ORD-5907,5473,2025-08-26,,400.77,0.08,SAVE10,completed
ORD-5908,5344,2025-05-07T00:00:00,North America,475.13,0.08,,cancelled
ORD-5909,5393,2025-02-09,,396.72,0.08,,returned
ORD-5910,5107,2025-10-28,,178.04,0.08,,completed
ORD-5911,5497,2025-12-31,North America,444.18,0.08,,completed
ORD-5912,5374,2025-06-03,North America,142.72,0.08,,cancelled
ORD-5913,5156,2025-04-11,,366.39,0.08,SAVE10,completed
ORD-5914,5394,2025-12-13,EMEA,103.04,0.08,SAVE10,pending
ORD-5915,5009,2025-12-18,North America,443.0,0.08,,cancelled
ORD-5916,5289,2025-07-09,EMEA,256.9,0.08,SAVE10,pending
ORD-5917,5459,2025-08-17,APAC,189.27,0.08,WELCOME,returned
ORD-5918,5044,2025-04-16T00:00:00,APAC,235.68,0.08,SAVE10,completed
ORD-5919,5408,2025-06-18,,333.94,0.08,SAVE10,completed
ORD-5920,5074,2025-02-09,,407.37,0.08,,completed
ORD-5921,5126,2025-06-11,LATAM,67.9,0.08,,cancelled
ORD-5922,5450,2025-08-30,APAC,344.27,0.08,,pending
ORD-5923,5380,2025-03-24,,495.65,0.08,WELCOME,cancelled
ORD-5924,5284,2025-01-31,North America,473.66,0.08,SAVE10,cancelled
ORD-5925,5408,2025-10-16,EMEA,247.93,0.08,,pending
ORD-5926,5234,2025-12-20,APAC,242.27,0.08,,cancelled
ORD-5927,5461,2025-07-23,,371.76,0.08,SAVE10,pending
ORD-5928,5425,2025-07-25T00:00:00,APAC,78.78,0.08,,returned
ORD-5929,5289,2025-03-22,LATAM,21.77,0.08,,returned
ORD-5930,5423,2025-09-03,,117.34,0.08,,returned
ORD-5931,5158,2025-06-10,APAC,482.48,0.08,,pending
ORD-5932,5383,2025-08-19,APAC,403.56,0.08,,pending
ORD-5933,5468,2025-04-25,North America,213.36,0.08,,pending
ORD-5934,5429,2025-12-18,North America,297.02,0.08,WELCOME,completed
ORD-5935,5062,2025-07-08,LATAM,56.93,0.08,WELCOME,completed
ORD-5936,5486,2025-09-04,North America,188.91,0.08,,pending
ORD-5937,5398,2025-10-31,North America,408.03,0.08,WELCOME,cancelled
ORD-5938,5344,2025-10-04T00:00:00,North America,496.06,0.08,SAVE10,returned
ORD-5939,5364,2025-10-17,LATAM,97.58,0.08,,completed
ORD-5940,5331,2025-11-11,North America,164.62,0.08,WELCOME,pending
ORD-5941,5392,2025-07-23,LATAM,75.96,0.08,SAVE10,cancelled
ORD-5942,5156,2025-04-25,APAC,50.87,0.08,,returned
ORD-5943,5317,2025-03-28,EMEA,116.25,0.08,,completed
ORD-5944,5158,2025-07-11,EMEA,486.46,0.08,,completed
ORD-5945,5094,2025-08-07,North America,22.93,0.08,,returned
ORD-5946,5218,2025-01-26,,469.1,0.08,,cancelled
ORD-5947,5191,2025-07-24,EMEA,312.67,0.08,,returned
ORD-5948,5218,2025-10-31T00:00:00,EMEA,391.23,0.08,,completed
ORD-5949,5155,2025-04-26,APAC,275.42,0.08,,completed
ORD-5950,5380,2025-10-06,LATAM,472.74,0.08,,returned
ORD-5951,5397,2025-03-27,EMEA,265.89,0.08,,completed
ORD-5952,5142,2025-01-01,EMEA,470.43,0.08,,returned
ORD-5953,5417,2025-07-13,LATAM,120.07,0.08,WELCOME,pending
ORD-5954,5444,2025-12-16,LATAM,415.31,0.08,,pending
ORD-5955,5219,2025-05-02,APAC,249.85,0.08,,completed
ORD-5956,5074,2025-03-24,,159.13,0.08,,cancelled
ORD-5957,5116,2025-08-28,EMEA,387.12,0.08,,returned
ORD-5958,5297,2025-10-31T00:00:00,EMEA,379.36,0.08,SAVE10,returned
ORD-5959,5200,2025-09-03,APAC,395.0,0.08,,completed
ORD-5960,5387,2025-09-11,North America,358.83,0.08,SAVE10,pending
ORD-5961,5437,2025-02-04,EMEA,272.92,0.08,SAVE10,returned
ORD-5962,5132,2025-06-24,North America,383.93,0.08,WELCOME,completed
ORD-5963,5270,2025-12-15,North America,121.84,0.08,WELCOME,pending
ORD-5964,5356,2025-10-11,EMEA,388.61,0.08,,returned
